,Year,Month,Bangkok_anomaly,Bangkok,Bombay_anomaly,Bombay,Cairo_anomaly,Cairo,Cape_Town_anomaly,Cape_Town,Chicago_anomaly,Chicago,Istanbul_anomaly,Istanbul,London_anomaly,London,Los_Angeles_anomaly,Los_Angeles,Mexico_anomaly,Mexico,Montreal_anomaly,Montreal,Moscow_anomaly,Moscow,New_York_anomaly,New_York,Rome_anomaly,Rome,Santiago_anomaly,Santiago,Sao_Paulo_anomaly,Sao_Paulo,Seoul_anomaly,Seoul,Shanghai_anomaly,Shanghai,Somalia_anomaly,Somalia,Sydney_anomaly,Sydney,Tokyo_anomaly,Tokyo
1700,1991,9,0.069,27.739,0.473,27.653,-0.337,25.793,0.314,14.174,-0.451,18.479,-0.308,19.052,0.955,14.985,0.988,22.668,-0.43799999999999994,16.492,-1.3869999999999998,12.142999999999999,0.146,10.916,-0.369,17.211,1.598,19.448,1.463,4.163,-0.622,18.288,0.518,20.408,-0.085,23.705,-0.18899999999999997,26.501,0.46799999999999997,15.708,0.5579999999999999,21.228
1701,1991,10,-0.434,26.645999999999997,0.182,28.331999999999997,0.6970000000000001,24.087,0.51,15.98,0.073,13.343,0.268,15.498000000000001,-0.38,10.11,1.777,19.147000000000002,-0.149,15.361,0.888,8.298,1.925,6.295,0.401,11.690999999999999,-0.348,12.362,-0.462,4.728000000000001,0.5479999999999999,20.497999999999998,-0.293,13.187000000000001,-0.243,17.797,0.33299999999999996,27.442999999999998,1.42,17.700000000000003,0.655,15.155
1702,1991,11,-0.141,25.889000000000003,0.5920000000000001,28.272,-0.04,19.01,-0.299,17.491,-2.15,4.99,-0.562,11.088000000000001,0.188,6.598,0.9540000000000001,13.694,-0.665,13.434999999999999,0.406,1.146,2.231,0.3709999999999998,0.353,5.893,-0.426,7.804,0.316,9.016,0.945,21.945,-0.465,5.945,-0.28,12.180000000000001,0.302,27.701999999999998,-0.239,17.271,-0.152,9.078000000000001
1703,1991,12,0.522,25.241999999999997,-0.504,25.496,-1.972,12.608,0.292,19.422,1.5,3.02,-3.6860000000000004,3.9439999999999995,-0.34,4.0,0.159,9.689,0.307,12.997,-0.746,-8.996,1.854,-4.796,2.0340000000000003,1.1940000000000004,-2.444,2.106,-0.639,10.461,1.06,23.049999999999997,2.303,1.533,0.278,6.497999999999999,0.722,27.712,-0.5770000000000001,18.093,0.8759999999999999,5.016
1704,1992,1,-0.27699999999999997,24.762999999999998,0.217,24.587,-0.958,12.161999999999999,0.511,20.611,3.5789999999999997,2.179,-1.9140000000000001,3.4359999999999995,0.33399999999999996,3.604,0.302,9.292,-0.158,12.212,-0.688,-12.188,4.705,-5.6850000000000005,1.973,-1.2169999999999999,-0.147,3.2030000000000003,0.141,12.501,0.35200000000000004,23.212,2.866,-0.9939999999999998,0.46799999999999997,3.858,0.5770000000000001,27.247000000000003,-0.49,18.900000000000002,1.295,2.825
1705,1992,2,-0.21899999999999997,26.811,-0.755,23.655,-2.801,11.969,0.46299999999999997,20.543,3.766,3.676,-3.437,2.603,1.76,5.41,1.3559999999999999,11.786,-0.39799999999999996,13.272,-0.451,-10.711,4.124,-5.156,1.883,-0.19700000000000006,-0.054000000000000006,4.686,-0.39799999999999996,11.262,0.099,23.179,1.705,0.015000000000000124,1.6680000000000001,6.488,1.411,28.591,-0.6609999999999999,19.128999999999998,0.637,3.057
1706,1992,3,0.14300000000000002,28.993000000000002,-0.225,25.794999999999998,-1.199,16.340999999999998,0.745,19.955000000000002,0.983,4.193,-0.444,6.956,1.778,7.468,0.498,11.947999999999999,0.32,16.64,-2.595,-6.135,5.106,1.0460000000000003,-1.01,1.91,0.741,7.811,1.766,11.556,0.09699999999999999,22.557000000000002,2.6069999999999998,6.037,-0.7509999999999999,8.329,0.948,29.528,0.25,19.98,1.088,6.718
1707,1992,4,0.986,30.916,-0.823,26.797,-1.025,20.255000000000003,-0.28300000000000003,16.517,-1.496,6.074,0.294,11.794,0.772,8.772,3.4130000000000003,16.933,-1.432,16.498,-0.7020000000000001,3.6980000000000004,-0.321,4.479,-1.186,8.044,0.8440000000000001,10.894,0.21100000000000002,6.351,0.9079999999999999,20.928,0.594,10.674,0.741,15.661,0.836,29.586,-0.109,18.121,0.573,11.903
1708,1992,5,1.095,30.535,0.17300000000000001,29.273,-0.584,24.456,-0.204,14.225999999999999,-0.079,11.870999999999999,-1.6059999999999999,14.633999999999999,2.5660000000000003,14.166,2.867,19.497,-1.8,16.919999999999998,0.579,12.489,-0.376,11.584000000000001,-0.544,14.426,1.806,16.396,-0.341,2.5789999999999997,1.775,19.654999999999998,-0.612,15.408,0.667,20.627000000000002,0.883,28.903,0.6729999999999999,17.063,-1.4680000000000002,14.681999999999999
1709,1992,6,0.313,28.872999999999998,0.9840000000000001,29.334000000000003,0.9,28.63,-0.451,12.389,-1.8259999999999998,15.834,0.344,20.614,1.5519999999999998,16.292,0.318,20.568,0.512,18.812,-0.364,16.846,-0.059000000000000004,16.101,-0.934,18.976,-0.7829999999999999,17.987,0.263,-0.177,1.91,18.54,-0.621,19.269000000000002,-0.8759999999999999,23.554,0.875,27.825,-0.331,14.709,-1.125,18.715
1710,1992,7,0.052000000000000005,28.041999999999998,0.9309999999999999,28.111,0.04,28.4,0.051,12.111,-2.104,19.796,-1.462,21.128,0.727,17.237000000000002,0.073,24.023,-0.001,17.369,-2.414,17.296,0.34299999999999997,18.103,-1.044,21.506,0.25,21.8,-1.412,-2.082,0.10800000000000001,16.498,0.18600000000000003,23.676,-0.282,28.328,0.053,26.203,0.779,14.779,0.163,23.833000000000002
1711,1992,8,-0.129,27.721,0.192,27.022,0.457,28.587,0.138,12.528,-2.296,20.164,1.6440000000000001,24.304000000000002,0.17800000000000002,16.458000000000002,2.004,25.764000000000003,-0.27,17.25,-0.342,17.948,1.733,17.983,-1.4980000000000002,20.162,2.964,24.293999999999997,0.32299999999999995,1.063,-0.856,16.834,-0.49,23.970000000000002,-0.831,27.489,-0.285,25.785,0.028999999999999998,14.369,-0.297,24.643
1712,1992,9,0.171,27.841,0.32899999999999996,27.509,-0.369,25.761,-0.043,13.817,-1.005,17.925,-0.63,18.73,-0.22699999999999998,13.802999999999999,1.0659999999999998,22.746,-0.336,16.594,0.414,13.943999999999999,1.995,12.765,-0.29600000000000004,17.284,1.0659999999999998,18.916,0.4,3.1,-0.7659999999999999,18.144000000000002,0.036000000000000004,19.926000000000002,-0.028999999999999998,23.761,-0.05,26.64,-0.46,14.78,-0.23199999999999998,20.438000000000002
1713,1992,10,-1.15,25.93,-0.084,28.066,0.774,24.164,0.391,15.861,-1.156,12.113999999999999,2.2430000000000003,17.473,-2.8680000000000003,7.622,0.8759999999999999,18.246000000000002,-0.385,15.125,-2.1590000000000003,5.2509999999999994,-2.675,1.6950000000000003,-2.086,9.203999999999999,1.131,13.841000000000001,1.064,6.2540000000000004,0.396,20.346,-0.36,13.120000000000001,-1.226,16.814,-0.03,27.08,-0.2,16.080000000000002,-0.38,14.12
1714,1992,11,-0.812,25.218,0.63,28.31,0.185,19.235,0.335,18.125,-0.619,6.521,-1.5430000000000001,10.107,1.034,7.444,0.205,12.945,0.069,14.169,-0.491,0.249,-1.272,-3.132,-0.575,4.965,1.618,9.848,-0.637,8.062999999999999,-0.073,20.927,-0.568,5.8420000000000005,-1.156,11.304,0.04,27.439999999999998,-0.833,16.677000000000003,0.142,9.372
1715,1992,12,0.28800000000000003,25.008,0.434,26.434,-1.206,13.374,-0.016,19.114,1.01,2.5300000000000002,-3.272,4.3580000000000005,-0.768,3.572,-1.824,7.7059999999999995,0.9570000000000001,13.647,2.52,-5.73,1.18,-5.470000000000001,0.649,-0.19099999999999995,0.415,4.965,0.096,11.196,-0.28,21.709999999999997,1.609,0.839,1.236,7.4559999999999995,0.892,27.881999999999998,-0.5589999999999999,18.111,0.8079999999999999,4.9479999999999995
1716,1993,1,0.465,25.505,0.563,24.933,-0.8,12.319999999999999,0.75,20.85,2.43,1.0300000000000002,-1.8130000000000002,3.5369999999999995,2.45,5.720000000000001,-0.42200000000000004,8.568,1.107,13.476999999999999,0.625,-10.875,5.1770000000000005,-5.213,2.787,-0.403,-0.031,3.319,0.738,13.097999999999999,0.6829999999999999,23.543,1.298,-2.562,-0.7190000000000001,2.6710000000000003,0.324,26.994000000000003,1.167,20.557000000000002,1.286,2.816
1717,1993,2,-0.715,26.315,0.544,24.954,-1.7369999999999999,13.033,-0.151,19.929,-0.49,-0.58,-2.8789999999999996,3.1610000000000005,0.654,4.304,-0.722,9.708,1.0959999999999999,14.766,-5.075,-15.335,3.885,-5.395,-2.1180000000000003,-4.198,-1.355,3.3850000000000002,0.33,11.99,-0.629,22.450999999999997,1.8659999999999999,0.17599999999999993,2.003,6.823,-0.022000000000000002,27.158,0.7390000000000001,20.529,1.4140000000000001,3.834
1718,1993,3,-0.085,28.765,-0.326,25.694,-1.2930000000000001,16.247,1.295,20.505000000000003,-0.602,2.608,-0.386,7.014,0.9209999999999999,6.611000000000001,2.424,13.873999999999999,-0.479,15.841000000000001,-1.334,-4.8740000000000006,1.419,-2.6409999999999996,-1.78,1.14,-0.8029999999999999,6.267,1.804,11.594,0.47,22.93,1.2409999999999999,4.671,0.273,9.353,0.37799999999999995,28.958,-0.87,18.86,0.051,5.681
1719,1993,4,-0.16699999999999998,29.762999999999998,-0.45899999999999996,27.161,0.207,21.487000000000002,-0.36700000000000005,16.433,-1.3019999999999998,6.268000000000001,-0.428,11.072,1.385,9.385,2.053,15.573,-0.43,17.5,0.542,4.942,0.41200000000000003,5.212,0.22699999999999998,9.457,0.7959999999999999,10.846,0.392,6.532,1.5590000000000002,21.579,-0.8759999999999999,9.204,0.138,15.058,0.035,28.785,0.45799999999999996,18.688,-1.065,10.265
1720,1993,5,0.212,29.652,0.429,29.529,-0.727,24.313,-0.36200000000000004,14.068,0.695,12.645,-0.6759999999999999,15.563999999999998,0.434,12.033999999999999,1.607,18.237,-0.555,18.165,0.49700000000000005,12.407,2.043,14.003,1.296,16.266000000000002,2.057,16.647,-0.797,2.1229999999999998,0.5670000000000001,18.447,0.529,16.549,-0.5670000000000001,19.393,0.068,28.088,0.524,16.914,-0.33399999999999996,15.815999999999999
1721,1993,6,0.627,29.186999999999998,0.609,28.959000000000003,0.419,28.149,-0.099,12.741,-0.7170000000000001,16.943,0.261,20.531,0.9159999999999999,15.656,1.435,21.685,0.16699999999999998,18.467000000000002,-0.43200000000000005,16.778000000000002,-2.556,13.604,0.293,20.203,1.83,20.6,1.105,0.665,-0.098,16.532,-0.218,19.672,0.508,24.938,-0.133,26.817,-0.312,14.728,-0.251,19.589
1722,1993,7,0.8440000000000001,28.834,0.376,27.556,0.424,28.784,1.679,13.739,0.5720000000000001,22.471999999999998,-0.5379999999999999,22.052,-0.532,15.978000000000002,-1.082,22.868,0.24600000000000002,17.616,0.708,20.418,-0.688,17.072000000000003,1.38,23.93,0.527,22.077,-1.042,-1.7120000000000002,1.213,17.603,-1.6769999999999998,21.813,-1.4780000000000002,27.131999999999998,-0.39899999999999997,25.750999999999998,1.479,15.479,-2.9010000000000002,20.769000000000002
1723,1993,8,-0.14300000000000002,27.707,0.544,27.374,0.452,28.582,1.099,13.489,1.16,23.62,0.387,23.047,-0.9129999999999999,15.367,0.005,23.765,0.111,17.631,1.56,19.849999999999998,-1.162,15.088000000000001,0.851,22.511,2.6839999999999997,24.014,0.363,1.103,-0.818,16.872,-2.056,22.404,-1.758,26.562,-0.196,25.874,0.889,15.229,-2.412,22.528000000000002
1724,1993,9,-0.282,27.388,-0.267,26.913,0.62,26.75,1.155,15.014999999999999,-2.5380000000000003,16.392,0.102,19.462,-1.195,12.834999999999999,0.35100000000000003,22.031,-0.078,16.852,-0.33899999999999997,13.190999999999999,-3.783,6.987,-0.359,17.220999999999997,0.392,18.242,-0.34299999999999997,2.357,-0.42100000000000004,18.489,0.42700000000000005,20.317,0.078,23.868,-0.02,26.67,0.055,15.295,-0.846,19.824
1725,1993,10,-0.349,26.730999999999998,0.182,28.331999999999997,2.17,25.560000000000002,1.172,16.642,-1.5219999999999998,11.748,1.724,16.954,-1.916,8.574,0.629,17.999000000000002,0.563,16.073,-2.155,5.255000000000001,-0.312,4.058,-1.3459999999999999,9.943999999999999,1.304,14.014000000000001,0.252,5.442,1.298,21.247999999999998,-0.917,12.563,-0.353,17.686999999999998,-0.396,26.714,0.231,16.511000000000003,-0.696,13.804
1726,1993,11,0.736,26.766000000000002,0.679,28.358999999999998,0.732,19.782,0.977,18.767,-0.44799999999999995,6.692,-2.764,8.886000000000001,-1.755,4.655,-0.105,12.635,0.9640000000000001,15.064,-0.8029999999999999,-0.06299999999999994,-6.87,-8.73,-0.371,5.1690000000000005,-1.124,7.106,0.078,8.777999999999999,2.465,23.465,1.521,7.931,0.44799999999999995,12.908000000000001,0.5589999999999999,27.959,-0.387,17.123,1.208,10.438
1727,1993,12,-0.315,24.404999999999998,0.247,26.247,1.855,16.435,0.40399999999999997,19.534,0.847,2.367,0.9640000000000001,8.594,0.8640000000000001,5.204,-0.115,9.415,0.584,13.274,0.753,-7.497,2.434,-4.216,0.091,-0.749,1.405,5.955,0.838,11.937999999999999,0.7120000000000001,22.701999999999998,0.23,-0.54,-0.8740000000000001,5.346,-0.275,26.715,0.498,19.168000000000003,0.382,4.521999999999999
1728,1994,1,0.9940000000000001,26.034,0.89,25.26,1.555,14.674999999999999,0.59,20.69,-3.5610000000000004,-4.961,2.287,7.637,1.806,5.0760000000000005,1.5630000000000002,10.553,0.46799999999999997,12.838,-6.8629999999999995,-18.363,6.202000000000001,-4.188,-3.9939999999999998,-7.183999999999999,1.973,5.323,0.457,12.817,-0.425,22.435,2.2359999999999998,-1.624,1.146,4.536,0.054000000000000006,26.724,1.49,20.88,0.105,1.635
1729,1994,2,1.34,28.37,-0.33899999999999997,24.071,-0.156,14.613999999999999,1.194,21.273999999999997,-2.496,-2.586,-0.223,5.817,-0.366,3.284,-1.165,9.265,1.217,14.887,-2.705,-12.965,-3.346,-12.626,-2.207,-4.287,0.044000000000000004,4.784,-0.371,11.289,1.869,24.948999999999998,1.385,-0.30499999999999994,0.23399999999999999,5.054,0.218,27.398,0.98,20.77,0.439,2.859
1730,1994,3,-0.16699999999999998,28.683,0.863,26.883,-0.622,16.918,0.785,19.995,0.8490000000000001,4.059,1.198,8.598,2.187,7.877000000000001,2.25,13.7,0.6609999999999999,16.981,-0.046,-3.586,0.244,-3.816,-0.772,2.1479999999999997,3.199,10.269,0.66,10.45,-0.363,22.097,-0.248,3.1820000000000004,-0.109,8.971,0.7879999999999999,29.368,-1.483,18.247,-0.691,4.939
1731,1994,4,0.332,30.262,-0.254,27.366,1.5119999999999998,22.792,1.564,18.364,1.074,8.644,2.495,13.995000000000001,0.129,8.129,1.28,14.799999999999999,-0.369,17.561,-0.32899999999999996,4.071000000000001,1.8459999999999999,6.646,1.4680000000000002,10.698,-0.285,9.765,0.39899999999999997,6.539,0.818,20.838,3.12,13.2,1.197,16.117,0.31,29.06,0.272,18.502,1.56,12.89
1732,1994,5,-0.195,29.245,0.33899999999999997,29.439,0.439,25.479,-0.44799999999999995,13.982,-0.392,11.558,1.3619999999999999,17.601999999999997,-0.478,11.122,-0.055,16.575,0.153,18.872999999999998,-0.6729999999999999,11.237,-2.272,9.688,-0.519,14.451,1.48,16.07,0.975,3.895,1.8719999999999999,19.752,0.136,16.156,2.917,22.877000000000002,0.43200000000000005,28.451999999999998,0.626,17.016000000000002,0.9229999999999999,17.072999999999997
1733,1994,6,-0.41700000000000004,28.142999999999997,-0.26899999999999996,28.081000000000003,-0.523,27.207,-0.55,12.29,1.099,18.759,-0.027000000000000003,20.243,0.81,15.55,2.549,22.799,-0.318,17.982,1.357,18.567,-1.829,14.331,1.7309999999999999,21.641,0.679,19.448999999999998,1.9969999999999999,1.557,-0.253,16.377,1.23,21.12,0.7120000000000001,25.142,0.604,27.554,0.327,15.366999999999999,0.484,20.323999999999998
1734,1994,7,-0.35100000000000003,27.639,-0.32799999999999996,26.852,0.609,28.969,0.03,12.09,-0.161,21.738999999999997,1.3840000000000001,23.974,2.69,19.200000000000003,0.495,24.445,0.111,17.481,1.1440000000000001,20.854,-0.345,17.415000000000003,1.632,24.182000000000002,2.262,23.812,0.147,-0.523,1.037,17.427,2.9960000000000004,26.485999999999997,2.248,30.858,0.361,26.511,0.535,14.535,2.375,26.045
1735,1994,8,-0.40299999999999997,27.447000000000003,0.163,26.993,0.524,28.654,0.341,12.731,-1.479,20.981,1.474,24.134,0.5529999999999999,16.833000000000002,2.245,26.005000000000003,-0.20800000000000002,17.312,-0.816,17.474,-0.696,15.554,-0.925,20.735,3.543,24.872999999999998,0.166,0.906,-0.115,17.575000000000003,1.589,26.049,1.119,29.439,-0.037000000000000005,26.033,-0.218,14.122,1.8840000000000001,26.824
1736,1994,9,0.028999999999999998,27.699,-0.441,26.739,1.4480000000000002,27.578,1.145,15.004999999999999,1.014,19.944,4.088,23.448,-0.971,13.059,0.366,22.046,-0.489,16.441,0.028999999999999998,13.559,3.065,13.834999999999999,-0.501,17.078999999999997,1.77,19.62,1.8159999999999998,4.516,1.236,20.146,0.284,20.174,0.006,23.796,0.292,26.982000000000003,0.182,15.422,1.355,22.025000000000002
1737,1994,10,-0.546,26.534,0.419,28.569,2.575,25.965,1.401,16.871000000000002,0.907,14.177,2.508,17.738,-0.705,9.785,-0.7609999999999999,16.609,1.12,16.63,0.809,8.219,0.319,4.689,-0.621,10.668999999999999,0.602,13.312000000000001,0.773,5.963,1.7380000000000002,21.688,1.002,14.482000000000001,0.005,18.044999999999998,-0.24600000000000002,26.864,-0.129,16.151,2.052,16.552
1738,1994,11,0.932,26.962,0.612,28.291999999999998,-0.7879999999999999,18.262,0.396,18.186,2.338,9.478,-2.2119999999999997,9.438,3.4619999999999997,9.872,-3.2910000000000004,9.449,1.501,15.600999999999999,1.865,2.605,-0.8420000000000001,-2.702,2.273,7.813000000000001,1.483,9.713000000000001,1.155,9.854999999999999,1.266,22.266,2.138,8.548,2.471,14.931000000000001,-0.462,26.938,0.8009999999999999,18.311,0.28800000000000003,9.518
1739,1994,12,1.3869999999999998,26.107,-0.74,25.26,-1.4369999999999998,13.143,0.672,19.802,3.372,4.8919999999999995,-1.69,5.9399999999999995,1.692,6.032,-0.34299999999999997,9.187,1.76,14.45,3.197,-5.053,-2.5980000000000003,-9.248000000000001,2.839,1.999,0.8220000000000001,5.372,2.023,13.123,1.712,23.701999999999998,1.158,0.3879999999999999,2.117,8.337,0.243,27.232999999999997,0.299,18.969,0.535,4.675
1740,1995,1,0.774,25.814,-0.795,23.575,-0.29600000000000004,12.824,0.457,20.557000000000002,1.5290000000000001,0.12900000000000023,0.929,6.279,1.129,4.399,0.129,9.119,1.2690000000000001,13.639,4.325,-7.175,3.4189999999999996,-6.971000000000001,3.404,0.21399999999999997,-0.109,3.241,0.29,12.649999999999999,1.452,24.311999999999998,1.494,-2.3659999999999997,0.767,4.157,-0.737,25.933000000000003,-0.462,18.928,0.331,1.861
1741,1995,2,-0.22399999999999998,26.806,0.414,24.824,-0.062,14.708,1.4180000000000001,21.497999999999998,-0.065,-0.155,1.796,7.836,2.877,6.526999999999999,2.7239999999999998,13.154,1.285,14.955,-0.978,-11.238,7.794,-1.4859999999999998,-1.39,-3.4699999999999998,2.147,6.8870000000000005,-0.461,11.199,0.085,23.165,1.963,0.27300000000000013,0.682,5.502000000000001,0.465,27.645,-0.36,19.43,0.32,2.7399999999999998
1742,1995,3,0.5720000000000001,29.422,-0.35100000000000003,25.669,0.355,17.895,0.981,20.191000000000003,2.14,5.35,1.48,8.88,-0.125,5.565,0.653,12.103,0.223,16.543,2.355,-1.185,4.292,0.2320000000000002,2.309,5.229,-0.508,6.562,0.513,10.302999999999999,0.115,22.575,1.456,4.886,1.402,10.482,0.115,28.694999999999997,-0.66,19.07,0.17300000000000001,5.803
1743,1995,4,0.629,30.559,-0.025,27.595000000000002,-1.2229999999999999,20.057000000000002,-0.26,16.54,-1.534,6.0360000000000005,-0.185,11.315,0.912,8.912,-0.001,13.519,0.58,18.509999999999998,-1.6380000000000001,2.7620000000000005,3.3289999999999997,8.129,-0.775,8.455,0.028999999999999998,10.079,0.777,6.917,0.672,20.692,-0.36200000000000004,9.718,-0.415,14.505,0.161,28.911,-1.16,17.07,0.696,12.026
1744,1995,5,0.21899999999999997,29.659000000000002,0.466,29.566000000000003,-0.768,24.272,1.26,15.69,-0.179,11.770999999999999,0.755,16.994999999999997,0.743,12.343,-1.4609999999999999,15.168999999999999,1.78,20.5,0.245,12.155,1.808,13.768,-0.613,14.357000000000001,0.461,15.051,0.7170000000000001,3.637,0.583,18.462999999999997,-0.612,15.408,0.19899999999999998,20.159000000000002,0.485,28.505,1.054,17.444,0.495,16.645
1745,1995,6,0.475,29.035,1.579,29.929000000000002,1.911,29.641000000000002,0.193,13.033,1.913,19.573,2.205,22.475,-0.58,14.16,-0.513,19.737,0.735,19.035,1.7919999999999998,19.002000000000002,2.736,18.896,0.7340000000000001,20.644000000000002,-0.369,18.401,1.25,0.81,0.534,17.163999999999998,0.188,20.078,-0.758,23.672,0.428,27.378,0.08,15.12,-1.3840000000000001,18.456
1746,1995,7,-0.021,27.968999999999998,0.599,27.779,0.794,29.154,-1.127,10.933,1.567,23.467,0.514,23.104,2.8369999999999997,19.347,0.292,24.242,0.255,17.625,1.5390000000000001,21.249000000000002,-0.7759999999999999,16.984,1.273,23.823,2.372,23.922,-0.745,-1.415,2.1830000000000003,18.573,-0.389,23.101,0.107,28.717,0.414,26.564,-0.499,13.501,0.585,24.255000000000003
1747,1995,8,-0.048,27.802000000000003,1.146,27.976,0.359,28.488999999999997,0.053,12.443000000000001,3.437,25.897000000000002,0.542,23.202,2.972,19.252000000000002,1.262,25.022000000000002,0.254,17.774,1.053,19.343,0.16899999999999998,16.419,1.245,22.905,-0.243,21.087,-0.293,0.447,2.495,20.185000000000002,0.7909999999999999,25.251,0.787,29.107,-0.038,26.032,1.694,16.034,1.73,26.67
1748,1995,9,-0.439,27.231,0.512,27.692,1.2409999999999999,27.371,0.581,14.440999999999999,-1.135,17.794999999999998,0.868,20.227999999999998,-0.281,13.748999999999999,1.443,23.123,0.485,17.415,-1.338,12.192,1.515,12.285,-0.43799999999999994,17.142,-1.085,16.765,0.963,3.6630000000000003,0.426,19.336,-0.46799999999999997,19.422,0.779,24.569,0.068,26.758000000000003,-0.109,15.131,-0.35700000000000004,20.313000000000002
1749,1995,10,0.102,27.182,0.473,28.622999999999998,-0.467,22.923000000000002,-0.35,15.120000000000001,0.462,13.732,-1.308,13.922,2.305,12.795,1.074,18.444000000000003,0.32,15.83,2.501,9.911,1.6880000000000002,6.058,1.9569999999999999,13.247,1.2790000000000001,13.989,0.758,5.948,-0.645,19.305,1.099,14.579,0.528,18.567999999999998,-0.039,27.070999999999998,0.132,16.412000000000003,1.3969999999999998,15.897
1750,1995,11,0.375,26.405,-0.18600000000000003,27.494,-1.7309999999999999,17.319000000000003,0.145,17.935,-3.85,3.2899999999999996,-3.6010000000000004,8.049,1.1540000000000001,7.564,2.553,15.293,0.9540000000000001,15.054,-2.391,-1.651,-1.537,-3.3970000000000002,-2.214,3.326,-0.879,7.351000000000001,0.8,9.5,0.36700000000000005,21.367,-0.254,6.156000000000001,-0.988,11.472000000000001,-0.14800000000000002,27.252,0.42700000000000005,17.937,-1.192,8.038
1751,1995,12,-0.40299999999999997,24.317,0.384,26.384,-0.455,14.125,0.9740000000000001,20.104,-1.537,-0.016999999999999904,-0.207,7.423,-2.331,2.009,1.168,10.697999999999999,0.6409999999999999,13.331,-1.48,-9.73,-3.6719999999999997,-10.322,-2.195,-3.0349999999999997,1.7590000000000001,6.309,2.07,13.17,0.17600000000000002,22.165999999999997,-0.512,-1.282,-0.812,5.4079999999999995,0.9790000000000001,27.968999999999998,-1.359,17.311,-1.107,3.0329999999999995
1752,1996,1,0.28600000000000003,25.326,0.499,24.869,0.45,13.569999999999999,0.802,20.902,0.11199999999999999,-1.2879999999999998,-0.99,4.359999999999999,0.385,3.6550000000000002,1.338,10.328,-0.21899999999999997,12.151,-0.8190000000000001,-12.319,-0.956,-11.346,-0.687,-3.877,2.082,5.432,-0.318,12.042,1.032,23.892,0.988,-2.872,0.395,3.785,0.5920000000000001,27.262,0.054000000000000006,19.444,0.609,2.1390000000000002
1753,1996,2,-0.607,26.423000000000002,0.97,25.38,0.564,15.334,0.546,20.625999999999998,-0.12300000000000001,-0.21300000000000002,-0.341,5.699,-1.337,2.3129999999999997,1.297,11.727,0.66,14.33,0.617,-9.643,-1.83,-11.11,0.28600000000000003,-1.794,-1.083,3.657,0.114,11.774000000000001,0.297,23.377,-0.23800000000000002,-1.928,-0.513,4.307,0.47,27.65,-1.075,18.715,-0.624,1.7959999999999998
1754,1996,3,0.145,28.995,1.172,27.192,-0.044000000000000004,17.496,-0.44799999999999995,18.762,-2.273,0.9369999999999998,-2.4290000000000003,4.971,-1.775,3.9150000000000005,1.264,12.713999999999999,-0.922,15.398,-0.363,-3.903,-0.588,-4.648,-1.5330000000000001,1.3869999999999998,-0.732,6.338,1.177,10.966999999999999,0.20199999999999999,22.662000000000003,0.364,3.794,-0.85,8.23,0.442,29.022,-0.755,18.975,0.255,5.885
1755,1996,4,-0.268,29.662,0.14400000000000002,27.764,-1.004,20.276,1.131,17.931,-1.611,5.9590000000000005,-1.8630000000000002,9.637,0.613,8.613,2.778,16.298,-0.73,17.2,-0.237,4.163,0.81,5.609999999999999,0.03,9.26,0.995,11.045,-0.442,5.6979999999999995,1.178,21.198,-1.318,8.762,-0.96,13.96,0.593,29.343,-0.682,17.548000000000002,-1.7519999999999998,9.578
1756,1996,5,-0.39799999999999996,29.042,0.34299999999999997,29.443,1.256,26.296,1.121,15.551,-1.48,10.469999999999999,2.3819999999999997,18.622,-1.983,9.616999999999999,1.9240000000000002,18.554,0.7390000000000001,19.459,-0.7140000000000001,11.196,3.267,15.227,-0.737,14.233,1.008,15.597999999999999,0.34299999999999997,3.263,0.02,17.9,0.534,16.554,0.213,20.173000000000002,-0.20600000000000002,27.814,1.003,17.393,-0.584,15.565999999999999
1757,1996,6,-0.142,28.418,0.731,29.081000000000003,-0.431,27.299,0.396,13.236,0.109,17.769000000000002,0.36200000000000004,20.631999999999998,0.7879999999999999,15.528,1.599,21.849,-0.022000000000000002,18.278000000000002,0.626,17.836000000000002,-0.314,15.846,0.693,20.603,1.3969999999999998,20.166999999999998,-0.9640000000000001,-1.4040000000000001,0.205,16.834999999999997,0.687,20.577,0.831,25.261,-0.252,26.698,0.818,15.857999999999999,0.466,20.306
1758,1996,7,-0.318,27.671999999999997,0.305,27.485,0.168,28.528,-0.762,11.298,-1.609,20.290999999999997,0.992,23.582,0.7170000000000001,17.227,1.651,25.601,0.6709999999999999,18.041,-0.324,19.386,0.461,18.221,-1.079,21.471,0.21100000000000002,21.761,0.49200000000000005,-0.178,-0.996,15.394,-0.6459999999999999,22.843999999999998,-0.934,27.676,-0.485,25.665,0.203,14.203,0.42700000000000005,24.097
1759,1996,8,0.098,27.948,0.09699999999999999,26.927,0.344,28.474,-0.655,11.735000000000001,0.662,23.122,0.687,23.347,0.6759999999999999,16.956,1.9880000000000002,25.748,-0.15,17.37,0.7929999999999999,19.083,0.565,16.815,0.19899999999999998,21.859,0.401,21.730999999999998,1.165,1.905,-0.124,17.566000000000003,0.265,24.725,-0.065,28.255,-0.073,25.997,0.397,14.737,-0.917,24.023
